Filename,Compound,Date_collec,Time_collec,Res,Date_run,Batch,Catch,UW,Indiv,Rank,Group,DOB,Age,Temp,Uvol,SPG1,SPG2,meanSPG,DayRain,AveRain,z.Age,z.Uvol,z.SPG,z.Temp,z.DayRain,z.AveRain,RT,Area,Ncomp
20230111_16,N042.P13,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,9.172,4440,118
20230111_16,M043.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,2.61,146606,118
20230111_16,S251.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,16.28,1730,118
20230111_16,T475.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,22.688,0,118
20230111_16,Q131.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,10.925,13469,118
20230111_16,N108.P04,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,9.223,5728,118
20230111_16,N045.P03,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,7.032,33429,118
20230111_16,T119.P06,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,31.208,2231,118
20230111_16,N043.P13,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,8.089,15164,118
20230111_16,S117.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,15.722,6781,118
20230111_16,M069.P03,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,4.357,147388,118
20230111_16,S137.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,20.546,3155,118
20230111_16,M030.P06.2,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,5.063,22282,118
20230111_16,N039.P06,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,7.317,7987,118
20230111_16,N055.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,6.405,6306,118
20230111_16,T475.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,21.667,0,118
20230111_16,Q128.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,9.488,0,118
20230111_16,S133.P11.2,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,18.463,2922,118
20230111_16,M042.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,3.362,34807,118
20230111_16,N223.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,7.934,3974,118
20230111_16,R093.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,14.32,11628,118
20230111_16,T290.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,34.854,0,118
20230111_16,Q115.P02,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,11.842,695445,118
20230111_16,N043.P11,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,7.291,23477,118
20230111_16,T250.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,33.036,0,118
20230111_16,R131.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,13.083,7786,118
20230111_16,S147.P03,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,19.24,26127,118
20230111_16,Q057.P09,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,10.673,18725,118
20230111_16,S113.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,15.863,55479,118
20230111_16,T208.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,25.167,3574,118
20230111_16,R085.P01,2022-08-25,7:30,SRM,20230111,Batch04,DC,NO,HE,Subord,RM,2014-04-28,8.3,23.5,0.2,1.009,1.008,1.0085,0.1,8.55,-1.15360954,-0.160735823,-0.988826669,-1.553167612,-0.36945473,1.001843954,12.762,42010,118
20230111_18,M056.P04,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,3.706,17040,118
20230111_18,R146.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,15.436,1007,118
20230111_18,S046.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,17.155,1580,118
20230111_18,S069.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.185,6562,118
20230111_18,N055.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,6.417,6526,118
20230111_18,R064.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,13.723,10802,118
20230111_18,S133.P15,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,20.148,0,118
20230111_18,S093.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.219,2655,118
20230111_18,S146.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,15.937,3719,118
20230111_18,Q095.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.29,3016,118
20230111_18,Q120.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.593,3169,118
20230111_18,T129.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,37.402,1149,118
20230111_18,Q131.P01.2,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.039,8102,118
20230111_18,N058.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,5.725,10838,118
20230111_18,S131.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,16.27,3680,118
20230111_18,R081.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,13.944,3876,118
20230111_18,N077.P01.2,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,6.32,3494,118
20230111_18,Q125.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,9.923,0,118
20230111_18,S133.P11.2,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.47,1140,118
20230111_18,S137.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,20.547,2241,118
20230111_18,S174.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,20.101,0,118
20230111_18,Q117.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,9.539,2935,118
20230111_18,N080.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,5.72,2699,118
20230111_18,R128.P08,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,13.944,22583,118
20230111_18,S147.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,19.222,22324,118
20230111_18,S165.P04,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,20.558,5600,118
20230111_18,M056.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,3.627,17926,118
20230111_18,N101.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,7.28,12667,118
20230111_18,S135.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,20.38,0,118
20230111_18,S401.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.847,0,118
20230111_18,M069.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,4.381,204009,118
20230111_18,N103.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,6.996,12284,118
20230111_18,S061.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,17.018,1251,118
20230111_18,M030.P06,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,4.533,54074,118
20230111_18,S154.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.186,3609,118
20230111_18,S145.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,18.103,7912,118
20230111_18,N058.P10,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,9.22,20944,118
20230111_18,M043.P09,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,4.035,152744,118
20230111_18,Q281.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,10.627,1119,118
20230111_18,S133.P06,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,17.636,6750,118
20230111_18,T250.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,33.046,1685,118
20230111_18,R131.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,13.09,5692,118
20230111_18,M047.P03,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,3.825,1170,118
20230111_18,Q070.P05,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.386,10041,118
20230111_18,T129.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,30.779,1359,118
20230111_18,T119.P06,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,31.213,1831,118
20230111_18,Q043.P12,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.771,10720,118
20230111_18,N043.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,5.763,12450,118
20230111_18,Q092.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,10.283,3647,118
20230111_18,T260.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,31.578,51581,118
20230111_18,R085.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,12.749,24618,118
20230111_18,S113.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,15.846,25694,118
20230111_18,T205.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,21.339,13371,118
20230111_18,T290.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,34.853,1636,118
20230111_18,S133.P09,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,17.92,14294,118
20230111_18,S058.P11,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,21.03,2005,118
20230111_18,M059.P04.2,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,4.547,33222,118
20230111_18,N058.P09,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,9.107,13879,118
20230111_18,T207.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,37.614,2395,118
20230111_18,N030.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,5.731,8698,118
20230111_18,S117.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,15.717,4471,118
20230111_18,Q118.P02,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,10.606,8478,118
20230111_18,N108.P04,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,9.215,2688,118
20230111_18,Q077.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,11.848,215373,118
20230111_18,N091.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,6.325,76635,118
20230111_18,S150.P01,2022-08-01,6:52,MAG,20230111,Batch04,DC,NO,TD,Subord,GN,2012-10-23,9.8,24.7,0.2,1.003,1.003,1.0033,0.4,11.03,-0.830727769,-0.160735823,-1.370035239,-1.176681336,-0.348864232,1.516748055,17.02,80057,118
